TrailID,TraceNameID,TraceName
49871,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
49871,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
49871,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
49871,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
49871,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
49879,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
49879,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
49879,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
49879,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
49879,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
49879,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
49879,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
49975,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
49975,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
49975,16,AutomationCalculator.ProcessHistory.AutoApproval.MarketplaceSeniority
49975,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
49975,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
49975,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
49983,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
49983,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
49983,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
49983,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
49983,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
49983,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
49983,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
49999,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
49999,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
49999,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
49999,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
49999,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50061,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50061,7,AutomationCalculator.ProcessHistory.AutoApproval.CustomerIsDirector
50061,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50061,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50061,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50077,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50077,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50077,11,AutomationCalculator.ProcessHistory.AutoApproval.HmrcIsOfBusiness
50077,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50077,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50077,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50105,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50105,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
50105,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50105,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50105,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50105,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50129,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50129,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
50129,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50129,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50129,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50129,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50153,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50153,23,AutomationCalculator.ProcessHistory.AutoApproval.OutstandingRepayRatio
50153,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50153,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50153,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50177,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
50177,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50177,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50177,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50177,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50185,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50185,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
50185,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50185,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
50185,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50185,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50185,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50185,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50237,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
50237,7,AutomationCalculator.ProcessHistory.AutoApproval.CustomerIsDirector
50237,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50237,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50237,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50237,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50257,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50257,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50257,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50257,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50293,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50293,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
50293,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50293,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
50293,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50293,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50293,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50293,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50329,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50329,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50329,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50329,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50329,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50345,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50345,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50345,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50345,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50345,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50345,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50457,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50457,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
50457,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50457,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50457,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50457,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50539,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50539,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
50539,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
50539,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50539,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50539,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50539,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50547,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50547,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50547,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50547,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50547,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50595,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50595,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
50595,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50595,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50595,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50595,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50595,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50607,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50607,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50607,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
50607,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50607,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50607,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50607,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50639,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50639,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
50639,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50639,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
50639,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50639,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50639,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50639,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50679,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
50679,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50679,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50679,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50679,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50695,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
50695,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50695,23,AutomationCalculator.ProcessHistory.AutoApproval.OutstandingRepayRatio
50695,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50695,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50695,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50707,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50707,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50707,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50707,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50735,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50735,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
50735,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50735,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50735,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50735,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50735,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50759,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50759,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
50759,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50759,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
50759,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50759,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50759,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50759,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50775,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50775,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50775,16,AutomationCalculator.ProcessHistory.AutoApproval.MarketplaceSeniority
50775,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50775,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50775,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50775,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50823,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50823,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
50823,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50823,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
50823,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50823,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50823,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50833,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50833,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
50833,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
50833,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
50833,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50833,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50833,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50833,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50839,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50839,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
50839,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50839,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50839,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50839,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50909,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
50909,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
50909,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50909,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50909,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50909,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50917,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
50917,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50917,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50917,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50933,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
50933,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50933,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50933,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50933,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50977,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
50977,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50977,51,AutomationCalculator.ProcessHistory.Common.LatePayment
50977,51,AutomationCalculator.ProcessHistory.Common.LatePayment
50977,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50977,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50977,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
50985,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
50985,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
50985,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
50985,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
50985,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
50985,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51005,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
51005,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
51005,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51005,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51005,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51005,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51029,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51029,27,AutomationCalculator.ProcessHistory.AutoApproval.TodayLoans
51029,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
51029,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51029,16,AutomationCalculator.ProcessHistory.AutoApproval.MarketplaceSeniority
51029,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51029,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51029,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51041,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51041,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51041,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51041,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51061,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
51061,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51061,23,AutomationCalculator.ProcessHistory.AutoApproval.OutstandingRepayRatio
51061,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51061,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51061,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51117,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51117,17,AutomationCalculator.ProcessHistory.AutoApproval.MedalIsGood
51117,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51117,16,AutomationCalculator.ProcessHistory.AutoApproval.MarketplaceSeniority
51117,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51117,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51117,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51213,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51213,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
51213,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51213,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
51213,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
51213,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51213,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51213,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51229,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51229,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
51229,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51229,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
51229,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
51229,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51229,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51229,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51249,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51249,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
51249,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51249,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51249,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51257,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51257,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
51257,1,AutomationCalculator.ProcessHistory.AutoApproval.Age
51257,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51257,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51257,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51257,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51273,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51273,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
51273,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
51273,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51273,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51273,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51273,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51301,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51301,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
51301,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
51301,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51301,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51301,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51355,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51355,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51355,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51355,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51355,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51363,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51363,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
51363,6,AutomationCalculator.ProcessHistory.AutoApproval.ConsumerScore
51363,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51363,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
51363,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
51363,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51363,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51363,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51391,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51391,23,AutomationCalculator.ProcessHistory.AutoApproval.OutstandingRepayRatio
51391,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51391,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51391,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51455,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51455,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51455,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51455,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51463,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51463,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
51463,15,AutomationCalculator.ProcessHistory.AutoApproval.IsBrokerCustomer
51463,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
51463,4,AutomationCalculator.ProcessHistory.AutoApproval.BusinessScore
51463,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51463,9,AutomationCalculator.ProcessHistory.AutoApproval.DefaultAccounts
51463,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
51463,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51463,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51463,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51531,4,AutomationCalculator.ProcessHistory.AutoApproval.BusinessScore
51531,23,AutomationCalculator.ProcessHistory.AutoApproval.OutstandingRepayRatio
51531,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51531,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51531,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51547,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51547,50,AutomationCalculator.ProcessHistory.Common.FraudSuspect
51547,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51547,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
51547,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51547,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51547,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51643,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51643,28,AutomationCalculator.ProcessHistory.AutoApproval.WorstCaisStatus
51643,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51643,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51643,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51675,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51675,23,AutomationCalculator.ProcessHistory.AutoApproval.OutstandingRepayRatio
51675,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51675,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51675,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51691,14,AutomationCalculator.ProcessHistory.AutoApproval.InitialAssignment
51691,64,AutomationCalculator.ProcessHistory.AutoApproval.ThreeMonthsTurnover
51691,24,AutomationCalculator.ProcessHistory.AutoApproval.ReduceOutstandingPrincipal
51691,3,AutomationCalculator.ProcessHistory.AutoApproval.AmountOutOfRangle
51691,5,AutomationCalculator.ProcessHistory.AutoApproval.Complete
51715,2,AutomationCalculator.ProcessHistory.AutoApproval.AmlCheck
